customer_id,fico_score,loan_amount,tenure_months,state,plan_type,monthly_income,date_issued,loan_status
3958,668.0,14159,12,CA,Individual,6416.0,2031-02-05,Current
3959,737.0,5274,24,WA,Individual,1635.0,2031-02-06,Current
3960,625.0,21854,24,NY,Individual,3297.0,2031-02-07,Default
3961,639.0,34815,18,NY,Business,5216.0,2031-02-08,Current
3962,650.0,13482,24,IL,Family,2520.0,2031-02-09,Current
3963,654.0,21961,18,GA,Individual,4303.0,2031-02-10,Current
3964,627.0,23044,36,GA,Individual,5140.0,2031-02-11,Current
3965,741.0,36836,12,OH,Business,4223.0,2031-02-12,Current
3966,667.0,24975,24,TX,Individual,5308.0,2031-02-13,Current
3967,698.0,17706,18,GA,Family,3460.0,2031-02-14,Current
3968,651.0,8974,12,GA,Individual,1134.0,2031-02-15,Current
3969,589.0,13928,24,WA,Family,5973.0,2031-02-16,Current
3970,694.0,24213,12,WA,Business,5964.0,2031-02-17,Current
3971,584.0,4950,12,CA,Business,8255.0,2031-02-18,Current
3972,677.0,22477,12,NY,Family,1189.0,2031-02-19,Current
3973,612.0,13411,12,NY,Individual,5626.0,2031-02-20,Current
3974,779.0,24695,18,NY,Individual,1547.0,2031-02-21,Current
3975,726.0,49156,18,CA,Individual,7135.0,2031-02-22,Current
3976,685.0,20771,24,MI,Business,5232.0,2031-02-23,Current
3977,743.0,7274,24,WA,Family,3072.0,2031-02-24,Current
3978,638.0,38053,12,CA,Individual,5670.0,2031-02-25,Current
3979,707.0,10045,18,NY,Individual,3670.0,2031-02-26,Current
3980,690.0,32714,24,OH,Family,4951.0,2031-02-27,Current
3981,693.0,37386,12,WA,Business,4809.0,2031-02-28,Current
3982,744.0,46747,18,FL,Family,7116.0,2031-03-01,Current
3983,717.0,11562,24,GA,Individual,7222.0,2031-03-02,Current
3984,694.0,30759,24,WA,Individual,3604.0,2031-03-03,Current
3985,597.0,15026,12,WA,Individual,6087.0,2031-03-04,Current
3986,632.0,43611,12,NY,Business,5032.0,2031-03-05,Current
3987,674.0,34589,18,NC,Business,2381.0,2031-03-06,Current
3988,685.0,45663,36,MI,Business,3456.0,2031-03-07,Current
3989,623.0,34738,12,WA,Family,8004.0,2031-03-08,Current
3990,801.0,29844,36,CA,Family,5037.0,2031-03-09,Current
3991,756.0,26447,12,TX,Family,6000.0,2031-03-10,Current
3992,710.0,27879,12,NY,Family,4182.0,2031-03-11,Current
3993,684.0,14966,18,NY,Family,3690.0,2031-03-12,Current
3994,669.0,20732,24,NC,Individual,4541.0,2031-03-13,Current
3995,632.0,8289,12,IL,Family,4101.0,2031-03-14,Current
3996,684.0,23012,12,TX,Individual,2260.0,2031-03-15,Current
3997,693.0,21812,24,FL,Individual,2995.0,2031-03-16,Current
3998,618.0,38801,36,GA,Business,5562.0,2031-03-17,Default
3999,697.0,44628,12,IL,Business,3929.0,2031-03-18,Current
4000,672.0,43581,12,OH,Family,4539.0,2031-03-19,Current
4001,585.0,49628,24,WA,Individual,4852.0,2031-03-20,Current
4002,637.0,26092,24,OH,Business,4970.0,2031-03-21,Current
4003,659.0,28105,12,FL,Family,6220.0,2031-03-22,Current
4004,774.0,17294,36,CA,Individual,2852.0,2031-03-23,Current
4005,708.0,6621,6,MI,Family,5355.0,2031-03-24,Current
4006,613.0,35442,24,CA,Individual,5633.0,2031-03-25,Current
4007,704.0,24699,18,CA,Individual,5979.0,2031-03-26,Current
4008,603.0,5347,18,CA,Business,2381.0,2031-03-27,Default
4009,734.0,32486,12,TX,Individual,4882.0,2031-03-28,Current
4010,656.0,20110,24,NY,Individual,7074.0,2031-03-29,Current
4011,675.0,7923,36,WA,Individual,4351.0,2031-03-30,Current
4012,746.0,18611,18,GA,Individual,5225.0,2031-03-31,Current
4013,616.0,22199,18,TX,Individual,5671.0,2031-04-01,Current
4014,610.0,12066,12,IL,Individual,2962.0,2031-04-02,Current
4015,651.0,39047,24,IL,Individual,7251.0,2031-04-03,Current
4016,732.0,29754,36,TX,Individual,5249.0,2031-04-04,Current
4017,604.0,39575,24,FL,Individual,5279.0,2031-04-05,Current
4018,538.0,27260,18,OH,Individual,2007.0,2031-04-06,Current
4019,657.0,49733,36,TX,Family,5692.0,2031-04-07,Current
4020,708.0,19991,12,TX,Family,5260.0,2031-04-08,Current
4021,740.0,25553,18,GA,Individual,6936.0,2031-04-09,Current
4022,657.0,27174,18,GA,Family,4033.0,2031-04-10,Current
4023,659.0,24957,18,NY,Business,3019.0,2031-04-11,Current
4024,738.0,3634,24,GA,Business,3477.0,2031-04-12,Current
4025,587.0,32881,24,NY,Individual,3743.0,2031-04-13,Default
4026,661.0,15771,12,CA,Family,2822.0,2031-04-14,Current
4027,690.0,21298,12,OH,Individual,6435.0,2031-04-15,Current
4028,702.0,17340,12,FL,Individual,6492.0,2031-04-16,Current
4029,655.0,36356,18,OH,Individual,4206.0,2031-04-17,Default
4030,682.0,38999,12,NY,Individual,3911.0,2031-04-18,Current
4031,556.0,9351,12,GA,Family,1777.0,2031-04-19,Current
4032,647.0,6838,24,TX,Family,5544.0,2031-04-20,Current
4033,703.0,4973,24,WA,Family,6980.0,2031-04-21,Current
4034,631.0,40812,36,CA,Individual,3544.0,2031-04-22,Default
4035,683.0,13247,36,NC,Individual,4325.0,2031-04-23,Default
4036,702.0,47440,24,IL,Individual,5151.0,2031-04-24,Current
4037,663.0,34655,12,NY,Individual,7087.0,2031-04-25,Current
4038,689.0,46039,24,OH,Business,4800.0,2031-04-26,Current
4039,632.0,9683,12,GA,Family,4793.0,2031-04-27,Current
4040,670.0,14244,24,CA,Business,4769.0,2031-04-28,Current
4041,711.0,32058,18,IL,Family,2362.0,2031-04-29,Current
4042,688.0,42551,24,NC,Individual,2330.0,2031-04-30,Current
4043,651.0,41362,18,TX,Individual,3288.0,2031-05-01,Default
4044,691.0,31371,6,TX,Individual,6019.0,2031-05-02,Current
4045,716.0,6822,18,NY,Individual,3997.0,2031-05-03,Default
4046,578.0,31878,12,NY,Business,3706.0,2031-05-04,Current
4047,738.0,39157,36,GA,Individual,3679.0,2031-05-05,Current
4048,663.0,8914,18,WA,Individual,4294.0,2031-05-06,Current
4049,701.0,21164,18,GA,Family,7053.0,2031-05-07,Current
4050,740.0,30180,36,FL,Business,4273.0,2031-05-08,Current
4051,611.0,6688,24,CA,Individual,3321.0,2031-05-09,Default
4052,645.0,17683,12,CA,Family,4538.0,2031-05-10,Current
4053,666.0,16080,12,OH,Individual,7133.0,2031-05-11,Current
4054,641.0,33953,18,TX,Family,3746.0,2031-05-12,Current
4055,767.0,12916,24,MI,Individual,2728.0,2031-05-13,Current
4056,637.0,32677,24,GA,Individual,3749.0,2031-05-14,Current
4057,652.0,30360,36,OH,Family,4693.0,2031-05-15,Default
4058,690.0,40805,6,NY,Individual,5532.0,2031-05-16,Current
4059,620.0,16453,12,CA,Family,6010.0,2031-05-17,Default
4060,660.0,25703,6,NY,Business,2931.0,2031-05-18,Current
4061,696.0,11640,24,GA,Individual,3074.0,2031-05-19,Current
4062,663.0,32263,12,IL,Family,4015.0,2031-05-20,Current
4063,675.0,35849,6,NY,Family,5527.0,2031-05-21,Current
4064,654.0,42046,18,MI,Individual,2610.0,2031-05-22,Current
4065,604.0,19078,18,CA,Family,3589.0,2031-05-23,Default
4066,696.0,26383,24,GA,Family,3611.0,2031-05-24,Current
4067,768.0,18536,18,OH,Family,5913.0,2031-05-25,Current
4068,681.0,10410,18,WA,Business,5292.0,2031-05-26,Current
4069,691.0,18926,18,WA,Family,5856.0,2031-05-27,Current
4070,715.0,37248,24,GA,Business,6508.0,2031-05-28,Current
4071,617.0,34159,12,WA,Family,4042.0,2031-05-29,Current
4072,765.0,45039,12,CA,Individual,2719.0,2031-05-30,Current
4073,690.0,39366,12,IL,Individual,2729.0,2031-05-31,Current
4074,762.0,43761,12,NY,Individual,1743.0,2031-06-01,Current
4075,643.0,32090,24,MI,Family,3812.0,2031-06-02,Default
4076,771.0,23567,12,NC,Family,3924.0,2031-06-03,Current
4077,719.0,46663,36,OH,Individual,5681.0,2031-06-04,Current
4078,708.0,18367,12,CA,Individual,4525.0,2031-06-05,Current
4079,692.0,43412,24,TX,Individual,3765.0,2031-06-06,Current
4080,668.0,47716,24,FL,Individual,4326.0,2031-06-07,Current
4081,740.0,38367,18,FL,Family,2942.0,2031-06-08,Current
4082,687.0,8813,24,OH,Family,6038.0,2031-06-09,Current
4083,582.0,39621,12,CA,Business,3321.0,2031-06-10,Default
4084,624.0,37269,18,GA,Individual,2790.0,2031-06-11,Current
4085,671.0,44190,12,NY,Family,5727.0,2031-06-12,Current
4086,695.0,43318,18,GA,Family,5361.0,2031-06-13,Current
4087,677.0,40018,24,GA,Business,1914.0,2031-06-14,Current
4088,741.0,42759,12,TX,Family,5783.0,2031-06-15,Current
4089,582.0,19498,24,WA,Individual,3388.0,2031-06-16,Current
4090,687.0,28989,12,FL,Individual,3939.0,2031-06-17,Current
4091,589.0,40174,18,NC,Family,4781.0,2031-06-18,Current
4092,718.0,28568,36,NC,Family,5380.0,2031-06-19,Current
4093,675.0,4041,24,NY,Business,5168.0,2031-06-20,Current
4094,701.0,42695,24,FL,Individual,4425.0,2031-06-21,Current
4095,637.0,33099,24,TX,Business,3863.0,2031-06-22,Current
4096,744.0,27364,36,OH,Individual,5118.0,2031-06-23,Default
4097,732.0,43639,12,CA,Business,4322.0,2031-06-24,Current
4098,709.0,42143,24,GA,Business,7208.0,2031-06-25,Current
4099,674.0,26482,18,GA,Family,5380.0,2031-06-26,Current
4100,709.0,6676,6,MI,Family,3115.0,2031-06-27,Current
4101,645.0,48785,12,OH,Individual,3784.0,2031-06-28,Current
4102,723.0,24781,12,MI,Individual,4572.0,2031-06-29,Current
4103,762.0,33048,18,MI,Individual,6449.0,2031-06-30,Current
4104,734.0,6065,24,WA,Individual,6617.0,2031-07-01,Current
4105,644.0,5036,24,NC,Family,3906.0,2031-07-02,Current
4106,698.0,38814,18,MI,Individual,3100.0,2031-07-03,Current
4107,615.0,19924,6,GA,Business,2908.0,2031-07-04,Default
4108,709.0,35844,12,FL,Individual,4879.0,2031-07-05,Current
4109,703.0,19407,12,FL,Family,7956.0,2031-07-06,Current
4110,587.0,24518,24,WA,Family,5309.0,2031-07-07,Current
4111,622.0,20059,6,FL,Individual,2109.0,2031-07-08,Current
4112,666.0,26052,18,GA,Individual,3411.0,2031-07-09,Current
4113,665.0,7267,36,NC,Individual,3564.0,2031-07-10,Current
4114,620.0,8988,24,NC,Family,3267.0,2031-07-11,Current
4115,699.0,30974,24,NC,Family,3918.0,2031-07-12,Current
4116,693.0,27036,24,CA,Individual,5054.0,2031-07-13,Current
4117,670.0,11680,12,OH,Business,5523.0,2031-07-14,Default
4118,642.0,4485,12,CA,Individual,6138.0,2031-07-15,Current
4119,732.0,17713,24,CA,Family,5286.0,2031-07-16,Current
4120,763.0,23043,24,CA,Individual,1569.0,2031-07-17,Default
4121,656.0,5419,18,FL,Family,2914.0,2031-07-18,Current
4122,649.0,39263,12,IL,Business,4263.0,2031-07-19,Current
4123,705.0,20140,24,FL,Family,4721.0,2031-07-20,Current
4124,662.0,46484,6,IL,Individual,5792.0,2031-07-21,Default
4125,673.0,48210,12,FL,Individual,4565.0,2031-07-22,Current
4126,717.0,15961,12,GA,Business,4576.0,2031-07-23,Current
4127,585.0,46075,18,OH,Individual,4857.0,2031-07-24,Current
4128,746.0,9487,12,TX,Individual,4117.0,2031-07-25,Default
4129,684.0,34110,12,TX,Family,4630.0,2031-07-26,Current
4130,659.0,45432,24,CA,Individual,6189.0,2031-07-27,Default
4131,676.0,19360,18,TX,Individual,4374.0,2031-07-28,Current
4132,678.0,39843,18,OH,Business,4455.0,2031-07-29,Current
4133,593.0,27882,18,OH,Individual,4450.0,2031-07-30,Default
4134,755.0,20502,36,NY,Individual,6447.0,2031-07-31,Current
4135,682.0,10631,6,WA,Family,2838.0,2031-08-01,Current
4136,702.0,6017,12,OH,Business,7164.0,2031-08-02,Current
4137,728.0,23725,24,WA,Individual,2735.0,2031-08-03,Current
4138,629.0,27762,12,TX,Family,3519.0,2031-08-04,Current
4139,704.0,3784,18,WA,Family,5617.0,2031-08-05,Current
4140,667.0,31020,18,IL,Individual,6045.0,2031-08-06,Current
4141,722.0,41459,36,GA,Individual,2395.0,2031-08-07,Current
4142,574.0,18765,24,WA,Individual,2861.0,2031-08-08,Current
4143,675.0,34127,36,GA,Family,4917.0,2031-08-09,Current
4144,650.0,6196,12,CA,Business,8017.0,2031-08-10,Current
4145,702.0,12552,24,TX,Individual,6369.0,2031-08-11,Current
4146,704.0,44300,12,GA,Business,4128.0,2031-08-12,Current
4147,645.0,34921,24,MI,Family,871.0,2031-08-13,Current
4148,644.0,7746,24,CA,Individual,4622.0,2031-08-14,Default
4149,674.0,5999,12,GA,Family,5043.0,2031-08-15,Current
4150,635.0,47070,24,NY,Individual,3926.0,2031-08-16,Current
4151,722.0,18595,6,WA,Business,3224.0,2031-08-17,Current
4152,662.0,25063,12,NY,Family,4739.0,2031-08-18,Default
4153,535.0,9200,36,OH,Family,3087.0,2031-08-19,Current
4154,661.0,41164,12,IL,Family,7309.0,2031-08-20,Current
4155,628.0,26377,6,CA,Family,6775.0,2031-08-21,Default
4156,598.0,16410,18,NC,Business,5487.0,2031-08-22,Default
4157,618.0,48971,24,NC,Family,4635.0,2031-08-23,Current
4158,685.0,6598,6,GA,Business,3510.0,2031-08-24,Current
4159,746.0,13564,12,WA,Family,4469.0,2031-08-25,Current
4160,696.0,48516,24,TX,Individual,6959.0,2031-08-26,Current
4161,650.0,33898,12,NC,Business,5803.0,2031-08-27,Default
4162,703.0,23598,12,TX,Family,4806.0,2031-08-28,Current
4163,657.0,43404,24,NC,Family,5886.0,2031-08-29,Current
4164,645.0,20862,18,CA,Business,5318.0,2031-08-30,Current
4165,622.0,13265,24,NC,Individual,5094.0,2031-08-31,Current
4166,592.0,12705,12,OH,Individual,5971.0,2031-09-01,Current
4167,661.0,28544,36,FL,Individual,5276.0,2031-09-02,Current
4168,688.0,17298,36,GA,Family,5788.0,2031-09-03,Default
4169,675.0,35670,12,IL,Business,4742.0,2031-09-04,Current
4170,659.0,45471,6,NC,Business,4119.0,2031-09-05,Current
4171,633.0,49104,36,WA,Individual,3678.0,2031-09-06,Current
4172,710.0,43934,18,IL,Family,3499.0,2031-09-07,Current
4173,614.0,9050,18,TX,Business,2092.0,2031-09-08,Default
4174,719.0,46952,24,NY,Family,3132.0,2031-09-09,Default
4175,630.0,24034,24,OH,Individual,3089.0,2031-09-10,Current
4176,642.0,48480,24,MI,Family,3739.0,2031-09-11,Current
4177,607.0,11484,12,MI,Business,6843.0,2031-09-12,Default
4178,655.0,34323,12,IL,Business,4264.0,2031-09-13,Current
4179,729.0,23796,24,NY,Family,4863.0,2031-09-14,Current
4180,706.0,32069,24,WA,Business,4910.0,2031-09-15,Current
4181,729.0,24827,24,IL,Individual,6881.0,2031-09-16,Current
4182,706.0,38361,36,TX,Individual,3637.0,2031-09-17,Current
4183,625.0,13315,24,CA,Business,4166.0,2031-09-18,Current
4184,663.0,29519,12,IL,Individual,4341.0,2031-09-19,Current
4185,641.0,12107,24,MI,Individual,6205.0,2031-09-20,Current
4186,747.0,6869,18,FL,Individual,6516.0,2031-09-21,Current
4187,620.0,18447,6,MI,Family,5212.0,2031-09-22,Current
4188,725.0,30370,12,NY,Family,6349.0,2031-09-23,Current
4189,725.0,10971,24,TX,Individual,4766.0,2031-09-24,Current
4190,771.0,34269,36,WA,Business,4241.0,2031-09-25,Current
4191,660.0,28651,12,OH,Business,6268.0,2031-09-26,Current
4192,716.0,38757,12,GA,Individual,5231.0,2031-09-27,Current
4193,794.0,26446,18,FL,Individual,3397.0,2031-09-28,Current
4194,649.0,41108,24,OH,Family,5996.0,2031-09-29,Default
4195,603.0,12643,24,IL,Family,4187.0,2031-09-30,Default
4196,586.0,6823,18,FL,Individual,4004.0,2031-10-01,Current
4197,716.0,16454,24,NY,Individual,5840.0,2031-10-02,Current
4198,586.0,6932,12,TX,Individual,4367.0,2031-10-03,Current
4199,661.0,13220,18,WA,Individual,5083.0,2031-10-04,Current
4200,702.0,11554,12,OH,Individual,5493.0,2031-10-05,Current
4201,689.0,5429,24,IL,Family,3326.0,2031-10-06,Current
4202,701.0,31208,12,TX,Family,5077.0,2031-10-07,Current
4203,691.0,10444,24,IL,Family,6524.0,2031-10-08,Current
4204,744.0,13510,12,WA,Individual,3065.0,2031-10-09,Current
4205,632.0,47045,18,OH,Family,5175.0,2031-10-10,Current
4206,646.0,13537,12,IL,Individual,3256.0,2031-10-11,Current
4207,641.0,10147,12,TX,Individual,6032.0,2031-10-12,Current
4208,722.0,43399,12,IL,Family,6018.0,2031-10-13,Current
4209,725.0,6598,24,OH,Family,3969.0,2031-10-14,Current
4210,703.0,40097,12,TX,Individual,7814.0,2031-10-15,Current
4211,739.0,9718,24,NY,Family,6160.0,2031-10-16,Current
4212,621.0,45691,18,CA,Business,5560.0,2031-10-17,Current
4213,763.0,16782,18,TX,Family,5476.0,2031-10-18,Current
4214,756.0,3051,18,FL,Family,5976.0,2031-10-19,Current
4215,717.0,19702,36,CA,Business,3007.0,2031-10-20,Current
4216,769.0,13184,12,IL,Family,4792.0,2031-10-21,Current
4217,597.0,15468,12,OH,Family,5075.0,2031-10-22,Current
4218,654.0,25072,36,TX,Individual,3900.0,2031-10-23,Current
4219,643.0,18479,12,OH,Individual,5197.0,2031-10-24,Default
4220,716.0,31467,24,TX,Family,6348.0,2031-10-25,Default
4221,627.0,26402,12,OH,Family,3867.0,2031-10-26,Current
4222,718.0,10210,24,FL,Individual,4418.0,2031-10-27,Default
4223,749.0,48702,12,GA,Business,3269.0,2031-10-28,Current
4224,715.0,39724,36,CA,Individual,1820.0,2031-10-29,Current
4225,694.0,9057,18,CA,Family,5668.0,2031-10-30,Current
4226,631.0,33916,12,TX,Individual,4461.0,2031-10-31,Current
4227,638.0,30268,12,IL,Individual,4571.0,2031-11-01,Current
4228,742.0,46978,12,WA,Business,3020.0,2031-11-02,Current
4229,719.0,26259,24,WA,Individual,4222.0,2031-11-03,Current
4230,678.0,16864,12,CA,Individual,6145.0,2031-11-04,Current
4231,659.0,37293,12,GA,Family,4501.0,2031-11-05,Current
4232,579.0,49045,18,WA,Family,4544.0,2031-11-06,Current
4233,626.0,10043,18,NC,Family,4811.0,2031-11-07,Current
4234,776.0,44473,12,WA,Business,2645.0,2031-11-08,Current
4235,616.0,41893,12,MI,Individual,5437.0,2031-11-09,Default
4236,689.0,43642,24,OH,Family,2617.0,2031-11-10,Current
4237,730.0,15529,36,CA,Family,3091.0,2031-11-11,Current
4238,617.0,33868,12,GA,Business,2926.0,2031-11-12,Default
4239,689.0,29309,24,IL,Business,4237.0,2031-11-13,Default
4240,727.0,26284,6,TX,Family,3971.0,2031-11-14,Current
4241,681.0,38268,12,NY,Family,4498.0,2031-11-15,Current
4242,823.0,6464,18,FL,Individual,3142.0,2031-11-16,Current
4243,597.0,21643,12,CA,Individual,6008.0,2031-11-17,Current
4244,733.0,32265,18,GA,Family,5751.0,2031-11-18,Current
4245,671.0,18954,24,TX,Family,4239.0,2031-11-19,Current
4246,719.0,26880,36,NY,Family,3782.0,2031-11-20,Current
4247,702.0,22043,12,MI,Family,3631.0,2031-11-21,Current
4248,643.0,3255,12,CA,Individual,4035.0,2031-11-22,Current
4249,691.0,4502,36,IL,Family,2400.0,2031-11-23,Current
4250,587.0,7656,12,FL,Individual,3061.0,2031-11-24,Default
4251,710.0,13302,24,NY,Individual,5790.0,2031-11-25,Current
4252,695.0,8430,12,IL,Individual,4953.0,2031-11-26,Default
4253,712.0,44366,12,WA,Business,6951.0,2031-11-27,Current
4254,733.0,30425,12,TX,Individual,4051.0,2031-11-28,Current
4255,698.0,4860,24,CA,Business,3958.0,2031-11-29,Current
4256,687.0,9158,24,TX,Individual,3888.0,2031-11-30,Current
4257,636.0,8806,12,NY,Individual,4021.0,2031-12-01,Current
4258,644.0,23738,24,NC,Business,3510.0,2031-12-02,Current
4259,739.0,20106,12,NC,Family,4906.0,2031-12-03,Current
4260,752.0,12474,6,FL,Individual,4544.0,2031-12-04,Current
4261,668.0,19997,24,WA,Individual,3735.0,2031-12-05,Current
4262,682.0,35599,18,MI,Business,6377.0,2031-12-06,Current
4263,635.0,8790,12,GA,Individual,7345.0,2031-12-07,Current
4264,739.0,13170,12,CA,Family,6250.0,2031-12-08,Current
4265,713.0,12004,36,CA,Individual,5337.0,2031-12-09,Current
4266,777.0,45746,24,NY,Individual,5643.0,2031-12-10,Current
4267,636.0,28792,24,NC,Individual,7285.0,2031-12-11,Current
4268,661.0,33216,12,OH,Family,5640.0,2031-12-12,Default
4269,692.0,10232,24,MI,Family,3622.0,2031-12-13,Current
4270,712.0,15674,12,NY,Individual,5088.0,2031-12-14,Current
4271,669.0,19052,36,MI,Family,5439.0,2031-12-15,Current
4272,636.0,8913,6,OH,Business,3008.0,2031-12-16,Current
4273,724.0,49870,12,NC,Business,4073.0,2031-12-17,Default
4274,716.0,30913,18,IL,Individual,6151.0,2031-12-18,Current
4275,634.0,13567,24,OH,Individual,1765.0,2031-12-19,Current
4276,748.0,41379,24,NY,Business,2624.0,2031-12-20,Current
4277,739.0,12432,12,GA,Individual,4235.0,2031-12-21,Current
4278,687.0,3319,18,MI,Individual,5031.0,2031-12-22,Current
4279,684.0,27469,24,WA,Business,2464.0,2031-12-23,Current
4280,708.0,48454,6,NY,Individual,4310.0,2031-12-24,Current
4281,637.0,29490,24,IL,Individual,6231.0,2031-12-25,Current
4282,682.0,23584,36,GA,Individual,4603.0,2031-12-26,Current
4283,572.0,7791,6,NC,Business,5909.0,2031-12-27,Current
4284,724.0,34736,6,FL,Individual,3612.0,2031-12-28,Default
4285,602.0,3329,12,CA,Business,3285.0,2031-12-29,Current
4286,755.0,11851,6,OH,Family,5773.0,2031-12-30,Current
4287,663.0,47078,18,CA,Family,5054.0,2031-12-31,Current
4288,669.0,26126,24,NY,Individual,2722.0,2032-01-01,Current
4289,649.0,24300,18,NC,Individual,3299.0,2032-01-02,Current
4290,666.0,13164,12,TX,Family,6847.0,2032-01-03,Default
4291,751.0,27509,24,GA,Individual,3113.0,2032-01-04,Current
4292,556.0,8703,24,WA,Business,5901.0,2032-01-05,Current
4293,744.0,30109,36,CA,Individual,3783.0,2032-01-06,Current
4294,697.0,46417,12,MI,Family,4495.0,2032-01-07,Current
4295,620.0,25554,24,IL,Individual,4942.0,2032-01-08,Current
4296,626.0,30676,36,CA,Family,1349.0,2032-01-09,Current
4297,764.0,26804,18,NY,Individual,2306.0,2032-01-10,Current
4298,633.0,48440,12,GA,Individual,4629.0,2032-01-11,Current
4299,622.0,39923,12,GA,Business,3414.0,2032-01-12,Current
4300,737.0,32802,24,OH,Family,5995.0,2032-01-13,Current
4301,697.0,27795,12,TX,Family,2091.0,2032-01-14,Current
4302,633.0,5611,36,OH,Family,5348.0,2032-01-15,Current
4303,691.0,25075,24,FL,Family,2436.0,2032-01-16,Current
4304,629.0,19479,12,WA,Individual,3972.0,2032-01-17,Default
4305,735.0,12180,18,NC,Individual,2903.0,2032-01-18,Current
4306,733.0,12304,6,NY,Business,7354.0,2032-01-19,Current
4307,707.0,17610,12,NY,Individual,2491.0,2032-01-20,Default
4308,698.0,11437,24,NC,Family,4317.0,2032-01-21,Current
4309,768.0,46118,24,NC,Individual,1910.0,2032-01-22,Current
4310,680.0,15521,12,NC,Individual,6899.0,2032-01-23,Default
4311,621.0,27028,24,TX,Individual,5102.0,2032-01-24,Current
4312,702.0,42328,12,NC,Family,4705.0,2032-01-25,Current
4313,784.0,30301,18,NC,Family,6711.0,2032-01-26,Current
4314,629.0,41015,18,CA,Individual,4721.0,2032-01-27,Current
4315,662.0,24740,12,MI,Individual,4829.0,2032-01-28,Current
4316,701.0,39845,36,GA,Business,4698.0,2032-01-29,Default
4317,677.0,24282,24,NC,Individual,5345.0,2032-01-30,Default
